Mess_ID,Date,Weekly_Crowd,Is_Holiday,Temperature,Menu_Score,Event_Intensity_Index,Stress_Level
21,2/3/2012,7644,0,59.3,1.37,7.35,7.057
21,9/3/2012,7551,0,57.16,1.331,7.36,7.057
21,16-03-2012,7673,0,63.39,1.266,7.36,7.057
21,23-03-2012,7298,0,62.96,1.213,7.36,7.057
21,30-03-2012,7248,0,67.87,1.155,7.37,7.057
21,6/4/2012,7620,0,69.02,1.109,7.37,6.891
21,13-04-2012,7693,0,69.03,1.109,7.37,6.891
21,20-04-2012,7349,0,66.97,1.123,7.37,6.891
21,27-04-2012,6748,0,69.21,1.186,7.38,6.891
21,4/5/2012,6976,0,77.53,1.251,7.38,6.891
21,11/5/2012,6499,0,74.14,1.312,7.38,6.891
21,18-05-2012,7006,0,72.42,1.37,7.38,6.891
21,25-05-2012,7229,0,79.49,1.439,7.38,6.891
21,1/6/2012,6954,0,79.24,1.499,7.38,6.891
21,8/6/2012,7079,0,79.47,1.548,7.38,6.891
21,15-06-2012,7270,0,81.51,1.607,7.38,6.891
21,22-06-2012,7359,0,81.78,1.654,7.38,6.891
21,29-06-2012,7163,0,88.05,1.714,7.38,6.891
21,6/7/2012,6930,0,85.26,1.773,7.38,6.565
21,13-07-2012,6681,0,82.51,1.744,7.39,6.565
21,20-07-2012,6912,0,84.25,1.689,7.39,6.565
21,27-07-2012,6778,0,88.09,1.593,7.39,6.565
21,3/8/2012,6938,0,91.57,1.583,7.39,6.565
21,10/8/2012,7003,0,89.57,1.506,7.39,6.565
21,17-08-2012,7520,0,85.55,1.429,7.39,6.565
21,24-08-2012,8020,0,77.72,1.38,7.39,6.565
21,31-08-2012,7639,0,83.58,1.362,7.4,6.565
21,7/9/2012,6428,1,88.4,1.27,7.4,6.565
21,14-09-2012,6285,0,76.1,1.283,7.41,6.565
21,21-09-2012,6672,0,71.54,1.279,7.41,6.565
21,28-09-2012,6471,0,80.38,1.334,7.42,6.565
21,5/10/2012,6518,0,70.28,1.383,7.43,6.17
21,12/10/2012,6530,0,61.53,1.399,7.43,6.17
21,19-10-2012,6414,0,68.52,1.406,7.44,6.17
21,26-10-2012,6752,0,70.5,1.494,7.44,6.17
22,5/2/2010,10330,0,24.36,2.212,4.51,8.283
22,12/2/2010,10226,1,28.14,2.229,4.51,8.283
22,19-02-2010,9885,0,31.96,2.253,4.52,8.283
22,26-02-2010,8998,0,35.98,2.247,4.52,8.283
22,5/3/2010,10092,0,36.82,2.234,4.52,8.283
22,12/3/2010,9672,0,43.43,2.195,4.52,8.283
22,19-03-2010,9661,0,46.03,2.166,4.52,8.283
22,26-03-2010,10121,0,48.56,2.169,4.52,8.283
22,2/4/2010,11773,0,44.96,2.174,4.52,8.348
22,9/4/2010,10332,0,57.06,2.151,4.53,8.348
22,16-04-2010,10010,0,51.14,2.115,4.53,8.348
22,23-04-2010,9696,0,51.04,2.105,4.53,8.348
22,30-04-2010,9777,0,50.96,2.065,4.53,8.348
22,7/5/2010,10530,0,63.81,2.019,4.53,8.348
22,14-05-2010,9736,0,50.99,2.017,4.53,8.348
22,21-05-2010,9800,0,59.99,2.039,4.54,8.348
22,28-05-2010,11037,0,65.64,2.094,4.54,8.348
22,4/6/2010,10955,0,69.49,2.143,4.54,8.348
22,11/6/2010,10612,0,65.01,2.17,4.54,8.348
22,18-06-2010,10529,0,67.13,2.195,4.54,8.348
22,25-06-2010,10950,0,74.37,2.19,4.54,8.348
22,2/7/2010,11203,0,72.88,2.185,4.55,8.433
22,9/7/2010,10927,0,79.22,2.194,4.55,8.433
22,16-07-2010,9884,0,76.3,2.204,4.55,8.433
22,23-07-2010,9741,0,76.91,2.216,4.55,8.433
22,30-07-2010,9708,0,76.35,2.208,4.55,8.433
22,6/8/2010,10103,0,74.37,2.208,4.55,8.433
22,13-08-2010,9931,0,74.75,2.19,4.55,8.433
22,20-08-2010,10170,0,73.21,2.204,4.55,8.433
22,27-08-2010,10814,0,68.99,2.23,4.55,8.433
22,3/9/2010,10745,0,75.85,2.265,4.55,8.433
22,10/9/2010,9242,1,68.6,2.283,4.55,8.433
22,17-09-2010,9183,0,62.49,2.284,4.55,8.433
22,24-09-2010,9028,0,65.14,2.282,4.55,8.433
22,1/10/2010,9060,0,69.31,2.283,4.55,8.572
22,8/10/2010,10151,0,56.32,2.224,4.55,8.572
22,15-10-2010,9544,0,55.23,2.122,4.55,8.572
22,22-10-2010,9610,0,50.24,2.081,4.56,8.572
22,29-10-2010,10258,0,57.73,2.062,4.56,8.572
22,5/11/2010,10069,0,44.34,2.062,4.56,8.572
22,12/11/2010,10437,0,44.42,2.039,4.56,8.572
22,19-11-2010,9859,0,48.62,1.97,4.56,8.572
22,26-11-2010,15645,1,44.61,1.93,4.56,8.572
22,3/12/2010,12305,0,39.42,1.935,4.55,8.572
22,10/12/2010,13672,0,28.43,1.868,4.55,8.572
22,17-12-2010,15277,0,30.46,1.861,4.55,8.572
22,24-12-2010,19624,0,29.76,1.85,4.55,8.572
22,31-12-2010,7743,1,28.49,1.823,4.56,8.572
22,7/1/2011,8740,0,32.56,1.807,4.56,8.458
22,14-01-2011,8075,0,24.76,1.785,4.56,8.458
22,21-01-2011,8550,0,26.8,1.768,4.56,8.458
22,28-01-2011,7994,0,20.61,1.757,4.57,8.458
22,4/2/2011,9461,0,26.39,1.76,4.57,8.458
22,11/2/2011,10092,1,28.89,1.745,4.57,8.458
22,18-02-2011,9760,0,35.34,1.737,4.58,8.458
22,25-02-2011,9112,0,30.23,1.719,4.58,8.458
22,4/3/2011,9974,0,33.52,1.563,4.58,8.458
22,11/3/2011,9446,0,41.42,1.4,4.59,8.458
22,18-03-2011,9264,0,43.38,1.366,4.59,8.458
22,25-03-2011,9335,0,38.77,1.376,4.59,8.458
22,1/4/2011,9516,0,36.04,1.362,4.6,8.252
22,8/4/2011,9690,0,44.42,1.28,4.6,8.252
22,15-04-2011,10086,0,48.88,1.177,4.61,8.252
22,22-04-2011,11528,0,47.76,1.081,4.61,8.252
22,29-04-2011,9261,0,57.2,1.012,4.61,8.252
22,6/5/2011,10321,0,53.63,0.922,4.61,8.252
22,13-05-2011,10016,0,57.71,0.905,4.62,8.252
22,20-05-2011,9703,0,58.56,0.899,4.62,8.252
22,27-05-2011,10216,0,62.59,0.966,4.62,8.252
22,3/6/2011,11252,0,70.09,1.027,4.63,8.252
22,10/6/2011,10609,0,69.53,1.076,4.63,8.252
22,17-06-2011,10425,0,63.97,1.127,4.63,8.252
22,24-06-2011,10126,0,68.53,1.149,4.64,8.252
22,1/7/2011,10775,0,70.8,1.185,4.65,8.023
22,8/7/2011,10171,0,74.22,1.216,4.65,8.023
22,15-07-2011,9620,0,75.2,1.173,4.66,8.023
22,22-07-2011,9647,0,77.79,1.118,4.66,8.023
22,29-07-2011,9450,0,75.32,1.102,4.66,8.023
22,5/8/2011,9832,0,75.33,1.097,4.67,8.023
22,12/8/2011,9918,0,74.69,1.12,4.67,8.023
22,19-08-2011,9730,0,71.3,1.18,4.67,8.023
22,26-08-2011,11818,0,72.22,1.204,4.67,8.023
22,2/9/2011,9128,0,69.16,1.216,4.67,8.023
22,9/9/2011,10044,1,69.14,1.191,4.67,8.023
22,16-09-2011,9374,0,68.08,1.191,4.68,8.023
22,23-09-2011,8998,0,62.36,1.242,4.68,8.023
22,30-09-2011,9533,0,69.78,1.316,4.68,8.023
22,7/10/2011,9934,0,56.44,1.367,4.68,7.706
22,14-10-2011,9443,0,62.63,1.417,4.68,7.706
22,21-10-2011,9816,0,59.3,1.382,4.68,7.706
22,28-10-2011,10994,0,49.31,1.396,4.68,7.706
22,4/11/2011,11066,0,42.81,1.414,4.68,7.706
22,11/11/2011,10517,0,47.8,1.43,4.68,7.706
22,18-11-2011,10076,0,50.62,1.429,4.68,7.706
22,25-11-2011,15359,1,46.28,1.464,4.68,7.706
22,2/12/2011,11676,0,49.11,1.499,4.68,7.706
22,9/12/2011,13090,0,45.35,1.53,4.68,7.706
22,16-12-2011,14532,0,39.11,1.555,4.68,7.706
22,23-12-2011,18632,0,39.83,1.587,4.68,7.706
22,30-12-2011,9827,1,36.28,1.598,4.69,7.706
22,6/1/2012,8954,0,34.61,1.561,4.69,7.503
22,13-01-2012,8554,0,39,1.477,4.69,7.503
22,20-01-2012,8970,0,29.16,1.458,4.69,7.503
22,27-01-2012,7865,0,35.68,1.432,4.7,7.503
22,3/2/2012,9585,0,40.58,1.367,4.7,7.503
22,10/2/2012,10344,1,35.68,1.345,4.7,7.503
22,17-02-2012,10047,0,36.25,1.297,4.71,7.503
22,24-02-2012,9130,0,39,1.249,4.71,7.503
22,2/3/2012,9749,0,37.47,1.173,4.71,7.503
22,9/3/2012,9911,0,41.72,1.124,4.72,7.503
22,16-03-2012,9668,0,46.06,1.133,4.72,7.503
22,23-03-2012,9928,0,54.68,1.111,4.72,7.503
22,30-03-2012,9658,0,46.4,1.079,4.72,7.503
22,6/4/2012,11975,0,46.38,1.043,4.73,7.671
22,13-04-2012,9391,0,49.89,0.975,4.73,7.671
22,20-04-2012,10003,0,58.81,0.954,4.73,7.671
22,27-04-2012,9225,0,51.42,0.977,4.73,7.671
22,4/5/2012,10051,0,50.75,1.009,4.73,7.671
22,11/5/2012,9979,0,56.72,1.053,4.74,7.671
22,18-05-2012,9866,0,61.9,1.101,4.74,7.671
22,25-05-2012,10473,0,62.39,1.15,4.74,7.671
22,1/6/2012,11029,0,70.01,1.202,4.74,7.671
22,8/6/2012,10611,0,61.71,1.254,4.74,7.671
22,15-06-2012,10612,0,66.56,1.317,4.74,7.671
22,22-06-2012,11124,0,70.61,1.371,4.74,7.671
22,29-06-2012,10539,0,70.99,1.423,4.74,7.671
22,6/7/2012,10978,0,77.41,1.462,4.74,7.753
22,13-07-2012,9714,0,75.81,1.439,4.74,7.753
22,20-07-2012,9920,0,76.57,1.39,4.74,7.753
22,27-07-2012,9257,0,73.52,1.299,4.74,7.753
22,3/8/2012,10073,0,72.99,1.302,4.74,7.753
22,10/8/2012,9738,0,76.74,1.228,4.74,7.753
22,17-08-2012,9813,0,74.92,1.16,4.74,7.753
22,24-08-2012,10609,0,70.42,1.126,4.74,7.753
22,31-08-2012,10223,0,71.93,1.116,4.75,7.753
22,7/9/2012,9966,1,73.3,1.079,4.75,7.753
22,14-09-2012,9180,0,66.42,1.012,4.75,7.753
22,21-09-2012,9216,0,63.38,0.944,4.76,7.753
22,28-09-2012,9765,0,62.17,0.982,4.76,7.753
22,5/10/2012,10099,0,62.09,0.973,4.76,7.543
22,12/10/2012,10040,0,54.18,0.971,4.76,7.543
22,19-10-2012,9780,0,55.28,1,4.76,7.543
22,26-10-2012,10944,0,57.58,1.083,4.76,7.543
23,5/2/2010,13647,0,15.25,2.212,4.38,5.892
23,12/2/2010,13809,1,18.75,2.229,4.39,5.892
23,19-02-2010,13196,0,26.7,2.253,4.39,5.892
23,26-02-2010,11987,0,32.68,2.247,4.39,5.892
23,5/3/2010,13112,0,33.15,2.234,4.39,5.892
23,12/3/2010,14081,0,36.07,2.195,4.39,5.892
23,19-03-2010,12290,0,43.01,2.166,4.39,5.892
23,26-03-2010,13107,0,38.59,2.169,4.4,5.892
23,2/4/2010,15566,0,40.5,2.174,4.4,5.435
23,9/4/2010,12644,0,56.82,2.151,4.4,5.435
23,16-04-2010,12888,0,44.25,2.115,4.4,5.435
23,23-04-2010,13150,0,46.4,2.105,4.4,5.435
23,30-04-2010,12594,0,45.47,2.065,4.4,5.435
23,7/5/2010,13656,0,61.04,2.019,4.4,5.435
23,14-05-2010,13031,0,45.33,2.017,4.41,5.435
23,21-05-2010,13274,0,57.94,2.039,4.41,5.435
23,28-05-2010,15712,0,69.26,2.094,4.41,5.435
23,4/6/2010,15144,0,64.94,2.143,4.41,5.435
23,11/6/2010,14394,0,58.35,2.17,4.41,5.435
23,18-06-2010,15077,0,60.29,2.195,4.42,5.435
23,25-06-2010,14152,0,69.83,2.19,4.42,5.435
23,2/7/2010,15491,0,64.76,2.185,4.42,5.326
23,9/7/2010,14175,0,77.16,2.194,4.42,5.326
23,16-07-2010,14131,0,73.94,2.204,4.42,5.326
23,23-07-2010,13336,0,70.2,2.216,4.42,5.326
23,30-07-2010,13198,0,69.71,2.208,4.42,5.326
23,6/8/2010,14170,0,70.03,2.208,4.42,5.326
23,13-08-2010,13463,0,67.43,2.19,4.42,5.326
23,20-08-2010,14399,0,68.65,2.204,4.42,5.326
23,27-08-2010,15846,0,63.25,2.23,4.42,5.326
23,3/9/2010,14051,0,72.91,2.265,4.42,5.326
23,10/9/2010,12728,1,63.21,2.283,4.43,5.326
23,17-09-2010,11591,0,55.3,2.284,4.43,5.326
23,24-09-2010,10991,0,57.75,2.282,4.43,5.326
23,1/10/2010,11299,0,62.07,2.283,4.43,5.287
23,8/10/2010,11799,0,50.75,2.224,4.43,5.287
23,15-10-2010,11198,0,45.55,2.122,4.43,5.287
23,22-10-2010,11475,0,43.19,2.081,4.43,5.287
23,29-10-2010,11129,0,48.68,2.062,4.43,5.287
23,5/11/2010,12031,0,36.6,2.062,4.43,5.287
23,12/11/2010,13880,0,35.59,2.039,4.43,5.287
23,19-11-2010,13150,0,41.66,1.97,4.43,5.287
23,26-11-2010,20727,1,34.95,1.93,4.43,5.287
23,3/12/2010,16170,0,34.3,1.935,4.43,5.287
23,10/12/2010,18724,0,20.12,1.868,4.42,5.287
23,17-12-2010,22386,0,23.05,1.861,4.42,5.287
23,24-12-2010,27343,0,22.96,1.85,4.42,5.287
23,31-12-2010,11698,1,19.05,1.823,4.43,5.287
23,7/1/2011,11220,0,27.81,1.807,4.43,5.114
23,14-01-2011,10168,0,18.2,1.785,4.43,5.114
23,21-01-2011,11107,0,15.58,1.768,4.43,5.114
23,28-01-2011,10837,0,10.91,1.757,4.44,5.114
23,4/2/2011,11594,0,14.5,1.76,4.44,5.114
23,11/2/2011,12498,1,21.52,1.745,4.44,5.114
23,18-02-2011,13700,0,26.6,1.737,4.45,5.114
23,25-02-2011,12069,0,17,1.719,4.45,5.114
23,4/3/2011,13012,0,20.67,1.563,4.45,5.114
23,11/3/2011,10420,0,29.36,1.4,4.46,5.114
23,18-03-2011,12037,0,37.28,1.366,4.46,5.114
23,25-03-2011,11486,0,29.11,1.376,4.47,5.114
23,1/4/2011,11827,0,29.44,1.362,4.47,4.781
23,8/4/2011,12489,0,36.74,1.28,4.47,4.781
23,15-04-2011,12637,0,45.51,1.177,4.48,4.781
23,22-04-2011,14473,0,39.62,1.081,4.48,4.781
23,29-04-2011,11733,0,54.2,1.012,4.48,4.781
23,6/5/2011,13599,0,50.07,0.922,4.48,4.781
23,13-05-2011,12549,0,55.12,0.905,4.49,4.781
23,20-05-2011,13376,0,56.67,0.899,4.49,4.781
23,27-05-2011,13619,0,63.27,0.966,4.49,4.781
23,3/6/2011,15622,0,67.21,1.027,4.5,4.781
23,10/6/2011,14470,0,65.23,1.076,4.5,4.781
23,17-06-2011,14705,0,61.06,1.127,4.5,4.781
23,24-06-2011,14340,0,63.8,1.149,4.51,4.781
23,1/7/2011,14925,0,65.65,1.185,4.51,4.584
23,8/7/2011,13795,0,69.92,1.216,4.52,4.584
23,15-07-2011,13605,0,69.8,1.173,4.53,4.584
23,22-07-2011,13621,0,76.74,1.118,4.53,4.584
23,29-07-2011,13198,0,69.55,1.102,4.53,4.584
23,5/8/2011,14163,0,69.53,1.097,4.54,4.584
23,12/8/2011,13810,0,69.86,1.12,4.54,4.584
23,19-08-2011,14534,0,67.09,1.18,4.54,4.584
23,26-08-2011,16373,0,67.04,1.204,4.54,4.584
23,2/9/2011,14643,0,65.33,1.216,4.54,4.584
23,9/9/2011,14233,1,66.04,1.191,4.54,4.584
23,16-09-2011,12533,0,60.52,1.191,4.54,4.584
23,23-09-2011,12891,0,57.14,1.242,4.55,4.584
23,30-09-2011,12756,0,64.76,1.316,4.55,4.584
23,7/10/2011,14635,0,49,1.367,4.55,4.42
23,14-10-2011,12578,0,56.79,1.417,4.55,4.42
23,21-10-2011,14410,0,52.12,1.382,4.55,4.42
23,28-10-2011,14072,0,42.57,1.396,4.55,4.42
23,4/11/2011,14284,0,39.18,1.414,4.55,4.42
23,11/11/2011,14369,0,44.04,1.43,4.55,4.42
23,18-11-2011,13456,0,45.48,1.429,4.55,4.42
23,25-11-2011,20571,1,35.23,1.464,4.55,4.42
23,2/12/2011,15529,0,43.6,1.499,4.55,4.42
23,9/12/2011,18412,0,36.4,1.53,4.55,4.42
23,16-12-2011,21736,0,32.99,1.555,4.55,4.42
23,23-12-2011,25880,0,27.8,1.587,4.55,4.42
23,30-12-2011,12135,1,22.3,1.598,4.55,4.42
23,6/1/2012,11507,0,24.29,1.561,4.56,4.261
23,13-01-2012,10315,0,28.49,1.477,4.56,4.261
23,20-01-2012,11470,0,15.33,1.458,4.56,4.261
23,27-01-2012,10375,0,25.71,1.432,4.57,4.261
23,3/2/2012,12619,0,29.71,1.367,4.57,4.261
23,10/2/2012,13584,1,26.6,1.345,4.57,4.261
23,17-02-2012,13655,0,27.01,1.297,4.58,4.261
23,24-02-2012,12729,0,31.12,1.249,4.58,4.261
23,2/3/2012,13229,0,25.91,1.173,4.58,4.261
23,9/3/2012,12927,0,33.11,1.124,4.58,4.261
23,16-03-2012,12584,0,41.19,1.133,4.59,4.261
23,23-03-2012,12882,0,57.82,1.111,4.59,4.261
23,30-03-2012,12620,0,36.71,1.079,4.59,4.261
23,6/4/2012,16046,0,37.43,1.043,4.59,4.125
23,13-04-2012,12318,0,41.81,0.975,4.6,4.125
23,20-04-2012,12879,0,56.55,0.954,4.6,4.125
23,27-04-2012,12778,0,44.62,0.977,4.6,4.125
23,4/5/2012,13174,0,45.88,1.009,4.6,4.125
23,11/5/2012,13219,0,52.9,1.053,4.6,4.125
23,18-05-2012,13330,0,58.42,1.101,4.6,4.125
23,25-05-2012,15529,0,66.43,1.15,4.6,4.125
23,1/6/2012,14761,0,66.22,1.202,4.6,4.125
23,8/6/2012,15680,0,56.82,1.254,4.6,4.125
23,15-06-2012,15437,0,64.73,1.317,4.6,4.125
23,22-06-2012,15220,0,71.82,1.371,4.61,4.125
23,29-06-2012,14518,0,64.23,1.423,4.61,4.125
23,6/7/2012,15454,0,70.86,1.462,4.61,4.156
23,13-07-2012,13849,0,69.19,1.439,4.61,4.156
23,20-07-2012,13813,0,71.13,1.39,4.61,4.156
23,27-07-2012,13229,0,69.31,1.299,4.61,4.156
23,3/8/2012,14169,0,71.51,1.302,4.61,4.156
23,10/8/2012,14363,0,71.12,1.228,4.6,4.156
23,17-08-2012,15101,0,69.97,1.16,4.61,4.156
23,24-08-2012,17022,0,64.63,1.126,4.61,4.156
23,31-08-2012,15775,0,68.34,1.116,4.61,4.156
23,7/9/2012,14272,1,66.74,1.079,4.62,4.156
23,14-09-2012,12790,0,61.37,1.012,4.62,4.156
23,21-09-2012,13386,0,56.8,0.944,4.62,4.156
23,28-09-2012,13190,0,53.71,0.982,4.62,4.156
23,5/10/2012,14646,0,56.65,0.973,4.63,4.145
23,12/10/2012,14129,0,48.1,0.971,4.63,4.145
23,19-10-2012,13632,0,47.89,1,4.63,4.145
23,26-10-2012,13475,0,50.56,1.083,4.62,4.145
24,5/2/2010,13887,0,22.43,2.046,4.38,8.326
24,12/2/2010,14141,1,25.94,2.06,4.39,8.326
24,19-02-2010,13854,0,31.05,2.091,4.39,8.326
24,26-02-2010,11587,0,33.98,2.09,4.39,8.326
24,5/3/2010,14124,0,36.73,2.081,4.39,8.326
24,12/3/2010,13093,0,42.31,2.062,4.39,8.326
24,19-03-2010,12225,0,46.09,2.04,4.39,8.326
24,26-03-2010,12583,0,48.87,2.037,4.4,8.326
24,2/4/2010,14783,0,45.22,2.043,4.4,8.211
24,9/4/2010,13796,0,62.06,2.008,4.4,8.211
24,16-04-2010,12683,0,51.08,1.99,4.4,8.211
24,23-04-2010,12641,0,51.07,1.979,4.4,8.211
24,30-04-2010,12599,0,51.48,1.958,4.4,8.211
24,7/5/2010,14097,0,66.65,1.905,4.4,8.211
24,14-05-2010,13468,0,51.31,1.888,4.41,8.211
24,21-05-2010,12835,0,60.44,1.904,4.41,8.211
24,28-05-2010,14739,0,69.59,1.954,4.41,8.211
24,4/6/2010,15667,0,71.99,1.994,4.41,8.211
24,11/6/2010,13755,0,64.84,2.028,4.41,8.211
24,18-06-2010,13542,0,67.17,2.058,4.42,8.211
24,25-06-2010,13991,0,74.9,2.042,4.42,8.211
24,2/7/2010,15634,0,71.12,2.042,4.42,8.117
24,9/7/2010,16655,0,79.05,2.06,4.42,8.117
24,16-07-2010,14187,0,76.56,2.067,4.42,8.117
24,23-07-2010,13337,0,75.27,2.076,4.42,8.117
24,30-07-2010,13875,0,75.91,2.068,4.42,8.117
24,6/8/2010,14428,0,74.54,2.058,4.42,8.117
24,13-08-2010,13842,0,74.17,2.077,4.42,8.117
24,20-08-2010,13753,0,72.17,2.087,4.42,8.117
24,27-08-2010,13501,0,67,2.115,4.42,8.117
24,3/9/2010,13664,0,73.52,2.14,4.42,8.117
24,10/9/2010,14745,1,67.11,2.163,4.43,8.117
24,17-09-2010,12733,0,60.31,2.154,4.43,8.117
24,24-09-2010,11694,0,64.3,2.163,4.43,8.117
24,1/10/2010,12153,0,66.88,2.16,4.43,8.275
24,8/10/2010,13619,0,54.82,2.097,4.43,8.275
24,15-10-2010,13008,0,52.83,2.001,4.43,8.275
24,22-10-2010,12349,0,48.69,1.951,4.43,8.275
24,29-10-2010,12449,0,57.29,1.945,4.43,8.275
24,5/11/2010,12854,0,42.2,1.951,4.43,8.275
24,12/11/2010,13129,0,41.76,1.935,4.43,8.275
24,19-11-2010,12772,0,45.63,1.862,4.43,8.275
24,26-11-2010,17793,1,41.92,1.814,4.43,8.275
24,3/12/2010,14133,0,37.08,1.8,4.43,8.275
24,10/12/2010,15930,0,27.11,1.745,4.42,8.275
24,17-12-2010,16635,0,27.99,1.699,4.42,8.275
24,24-12-2010,23860,0,27.74,1.691,4.42,8.275
24,31-12-2010,12086,1,25.9,1.664,4.43,8.275
24,7/1/2011,11786,0,30.72,1.649,4.43,8.252
24,14-01-2011,11677,0,22.41,1.633,4.43,8.252
24,21-01-2011,11072,0,23.69,1.609,4.43,8.252
24,28-01-2011,11269,0,17.91,1.598,4.44,8.252
24,4/2/2011,12252,0,23.83,1.6,4.44,8.252
24,11/2/2011,13412,1,26.51,1.584,4.44,8.252
24,18-02-2011,13602,0,34.04,1.58,4.45,8.252
24,25-02-2011,12351,0,26.09,1.548,4.45,8.252
24,4/3/2011,13470,0,31.36,1.395,4.45,8.252
24,11/3/2011,12532,0,39.51,1.248,4.46,8.252
24,18-03-2011,11684,0,43.39,1.204,4.46,8.252
24,25-03-2011,11587,0,36.88,1.211,4.47,8.252
24,1/4/2011,11638,0,35.73,1.189,4.47,8.212
24,8/4/2011,12737,0,44.7,1.105,4.47,8.212
24,15-04-2011,12456,0,52.36,1.019,4.48,8.212
24,22-04-2011,13725,0,46,0.939,4.48,8.212
24,29-04-2011,11978,0,60.48,0.883,4.48,8.212
24,6/5/2011,13396,0,55.75,0.808,4.48,8.212
24,13-05-2011,13120,0,58.49,0.789,4.49,8.212
24,20-05-2011,12343,0,59.84,0.798,4.49,8.212
24,27-05-2011,13112,0,65.74,0.866,4.49,8.212
24,3/6/2011,15548,0,73.12,0.931,4.5,8.212
24,10/6/2011,13738,0,70.02,0.975,4.5,8.212
24,17-06-2011,13204,0,64.34,1.011,4.5,8.212
24,24-06-2011,13049,0,68.88,1.036,4.51,8.212
24,1/7/2011,14456,0,70.27,1.084,4.51,8.358
24,8/7/2011,15673,0,72.56,1.114,4.52,8.358
24,15-07-2011,13569,0,74.43,1.085,4.53,8.358
24,22-07-2011,13577,0,79.29,1.028,4.53,8.358
24,29-07-2011,13110,0,74.84,0.996,4.53,8.358
24,5/8/2011,14176,0,74.64,0.98,4.54,8.358
24,12/8/2011,14028,0,72.52,1.005,4.54,8.358
24,19-08-2011,13520,0,69.93,1.058,4.54,8.358
24,26-08-2011,14024,0,69.94,1.094,4.54,8.358
24,2/9/2011,11961,0,68.14,1.121,4.54,8.358
24,9/9/2011,15275,1,68.32,1.07,4.54,8.358
24,16-09-2011,12275,0,65.56,1.063,4.54,8.358
24,23-09-2011,12324,0,60.61,1.101,4.55,8.358
24,30-09-2011,12462,0,68,1.142,4.55,8.358
24,7/10/2011,14059,0,53.87,1.225,4.55,8.454
24,14-10-2011,13333,0,60.21,1.256,4.55,8.454
24,21-10-2011,12836,0,56.6,1.243,4.55,8.454
24,28-10-2011,13071,0,48,1.243,4.55,8.454
24,4/11/2011,13859,0,39.87,1.262,4.55,8.454
24,11/11/2011,14251,0,46.78,1.281,4.55,8.454
24,18-11-2011,12975,0,48.17,1.283,4.55,8.454
24,25-11-2011,17612,1,41.83,1.311,4.55,8.454
24,2/12/2011,13356,0,47.21,1.334,4.55,8.454
24,9/12/2011,15296,0,42.3,1.373,4.55,8.454
24,16-12-2011,16250,0,36,1.389,4.55,8.454
24,23-12-2011,21683,0,36.93,1.413,4.55,8.454
24,30-12-2011,13640,1,33.45,1.434,4.55,8.454
24,6/1/2012,12516,0,32.86,1.415,4.56,8.659
24,13-01-2012,11556,0,36.5,1.334,4.56,8.659
24,20-01-2012,11520,0,25.73,1.295,4.56,8.659
24,27-01-2012,10573,0,31.92,1.263,4.57,8.659
24,3/2/2012,12497,0,38.61,1.204,4.57,8.659
24,10/2/2012,14035,1,33.82,1.174,4.57,8.659
24,17-02-2012,13264,0,33.92,1.126,4.58,8.659
24,24-02-2012,13032,0,37.35,1.083,4.58,8.659
24,2/3/2012,12140,0,35.36,1.017,4.58,8.659
24,9/3/2012,13258,0,41.5,0.979,4.58,8.659
24,16-03-2012,12393,0,48.68,0.979,4.59,8.659
24,23-03-2012,12217,0,59.51,0.946,4.59,8.659
24,30-03-2012,12301,0,47.28,0.902,4.59,8.659
24,6/4/2012,15247,0,45.25,0.857,4.59,8.983
24,13-04-2012,12858,0,48.65,0.813,4.6,8.983
24,20-04-2012,12087,0,61.05,0.83,4.6,8.983
24,27-04-2012,11943,0,49.26,0.837,4.6,8.983
24,4/5/2012,13066,0,52.14,0.876,4.6,8.983
24,11/5/2012,13554,0,58.7,0.945,4.6,8.983
24,18-05-2012,12988,0,63.1,0.971,4.6,8.983
24,25-05-2012,14079,0,65.79,1.021,4.6,8.983
24,1/6/2012,14677,0,71.79,1.085,4.6,8.983
24,8/6/2012,14063,0,59.93,1.129,4.6,8.983
24,15-06-2012,13644,0,68.28,1.214,4.6,8.983
24,22-06-2012,14347,0,72.29,1.278,4.61,8.983
24,29-06-2012,14289,0,70.4,1.333,4.61,8.983
24,6/7/2012,16451,0,77.18,1.354,4.61,8.953
24,13-07-2012,14055,0,75.36,1.311,4.61,8.953
24,20-07-2012,13943,0,76.42,1.268,4.61,8.953
24,27-07-2012,13073,0,73.62,1.18,4.61,8.953
24,3/8/2012,14404,0,73.26,1.181,4.61,8.953
24,10/8/2012,14971,0,75.53,1.137,4.6,8.953
24,17-08-2012,13980,0,72.87,1.037,4.61,8.953
24,24-08-2012,13037,0,68.13,1.003,4.61,8.953
24,31-08-2012,13446,0,71.18,0.974,4.61,8.953
24,7/9/2012,14771,1,72.81,0.924,4.62,8.953
24,14-09-2012,12429,0,64.28,0.912,4.62,8.953
24,21-09-2012,12612,0,61.25,0.797,4.62,8.953
24,28-09-2012,12593,0,58.86,0.842,4.62,8.953
24,5/10/2012,14167,0,60.35,0.849,4.63,8.693
24,12/10/2012,14163,0,51.64,0.814,4.63,8.693
24,19-10-2012,12554,0,52.59,0.847,4.63,8.693
24,26-10-2012,13072,0,55.16,0.929,4.62,8.693
25,5/2/2010,6772,0,21.1,2.216,6.81,8.187
